127.0.0.1 - - [14/Dec/2016:18:36:20 -0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:26:20 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 841
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:26:36 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 797
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:27:16 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:27:20 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:32:33 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:33:21 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 818
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:04 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 801
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:26 -0800] "GET /TESCWeather/ HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:27 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1951
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:30 -0800] "GET /TESCWeather/ HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:32 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60126
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:35 -0800] "GET /TESCWeather/WeatherReadings/Missing/Date?date=2009-03-08 HTTP/1.1" 200 740
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:40 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60126
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:42 -0800] "GET /TESCWeather/WeatherReadings/Missing/Date?date=2010-03-14 HTTP/1.1" 200 740
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:43 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60126
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:44 -0800] "GET /TESCWeather/WeatherReadings/Missing/Date?date=2011-11-25 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:46 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60126
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:34:49 -0800] "GET /TESCWeather/ HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:35:13 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60128
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:35:16 -0800] "GET /TESCWeather/WeatherReadings/Missing/Date?date=2008-03-20 HTTP/1.1" 200 1930
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:35:25 -0800] "GET /TESCWeather/ HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:38:15 -0800] "GET /TESCWeather/ HTTP/1.1" 200 888
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:38:32 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1951
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:38:35 -0800] "GET /TESCWeather/ HTTP/1.1" 200 888
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:42:28 -0800] "GET /TESCWeather/ HTTP/1.1" 200 922
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:51:28 -0800] "GET /TESCWeather/ HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:52:28 -0800] "GET /TESCWeather/ HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:52:29 -0800] "GET /TESCWeather/ HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:52:37 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:55:17 -0800] "GET /TESCWeather/ HTTP/1.1" 200 933
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:55:24 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:58:51 -0800] "GET /TESCWeather/ HTTP/1.1" 200 909
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:58:52 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1951
0:0:0:0:0:0:0:1 - - [14/Dec/2016:19:59:26 -0800] "GET /TESCWeather/ HTTP/1.1" 200 900
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:00:43 -0800] "GET /TESCWeather/ HTTP/1.1" 200 920
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:01:20 -0800] "GET /TESCWeather/ HTTP/1.1" 200 947
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:02:32 -0800] "GET /TESCWeather/ HTTP/1.1" 200 967
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:03:21 -0800] "GET /TESCWeather/ HTTP/1.1" 200 1017
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:03:33 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:03:37 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60128
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:03:54 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1951
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:12 -0800] "GET /TESCWeather/Summary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:14 -0800] "GET /TESCWeather/ HTTP/1.1" 200 1017
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:15 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60128
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:16 -0800] "GET /TESCWeather/WeatherReadings/Missing/Date?date=2009-11-27 HTTP/1.1" 200 808
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:18 -0800] "GET /TESCWeather/WeatherReadings/Missing HTTP/1.1" 200 60128
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:19 -0800] "GET /TESCWeather/ HTTP/1.1" 200 1017
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:04:20 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1951
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:07:42 -0800] "GET /TESCWeather/WeatherReadings/Measure/Rain HTTP/1.1" 200 24274
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:07:47 -0800] "GET /TESCWeather/WeatherReadings/Measure/TempMin HTTP/1.1" 200 24467
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:09:14 -0800] "GET /TESCWeather/ HTTP/1.1" 200 1017
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:09:16 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1955
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:10:12 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:13:12 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1932
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:14:09 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1686
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:14:34 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1697
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:15:10 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1736
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:15:29 -0800] "GET /TESCWeather/Search HTTP/1.1" 200 1736
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:15:43 -0800] "GET /TESCWeather/WeatherReadings/Date?date= HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [14/Dec/2016:20:15:47 -0800] "GET /TESCWeather/ HTTP/1.1" 200 1017
